,Unnamed: 0,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>,<DAY>,<YEAR>,<WEEKDAY>,<MONTH>,Close,RSI,RSI_Buy,RSI_Sell,SMA,SMA_Buy,SMA_Sell,ROC,ROC_Buy,ROC_Sell,EMA,EMA_Buy,EMA_Sell,WMA,WMA_Buy,WMA_Sell,MACD,MACD_Buy,MACD_Sell,<CLOSE>X<VOL>,<CLOSE>2,<VOL>2,<CLOSE>XRSI,<CLOSE>2.1,RSI2,<CLOSE>XSMA,<CLOSE>2.2,SMA2,<CLOSE>XROC,<CLOSE>2.3,ROC2,<CLOSE>XEMA,<CLOSE>2.4,EMA2,<CLOSE>XWMA,<CLOSE>2.5,WMA2,<CLOSE>XMACD,<CLOSE>2.6,MACD2,RSI_Buy_SMA_Buy,RSI_Buy_ROC_Buy,RSI_Buy_EMA_Buy,RSI_Buy_WMA_Buy,RSI_Buy_MACD_Buy,SMA_Buy_ROC_Buy,SMA_Buy_EMA_Buy,SMA_Buy_WMA_Buy,SMA_Buy_MACD_Buy,ROC_Buy_EMA_Buy,ROC_Buy_WMA_Buy,ROC_Buy_MACD_Buy,EMA_Buy_WMA_Buy,EMA_Buy_MACD_Buy,WMA_Buy_MACD_Buy,RSI_Sell_SMA_Sell,RSI_Sell_ROC_Sell,RSI_Sell_EMA_Sell,RSI_Sell_WMA_Sell,RSI_Sell_MACD_Sell,SMA_Sell_ROC_Sell,SMA_Sell_EMA_Sell,SMA_Sell_WMA_Sell,SMA_Sell_MACD_Sell,ROC_Sell_EMA_Sell,ROC_Sell_WMA_Sell,ROC_Sell_MACD_Sell,EMA_Sell_WMA_Sell,EMA_Sell_MACD_Sell,WMA_Sell_MACD_Sell,Max<VOL>_30,Mean<VOL>_30,Min<VOL>_30,Std<VOL>_30,Var<VOL>_30,Ptp<VOL>_30,Percentile_10_<VOL>_30,Percentile_60_<VOL>_30,Percentile_90_<VOL>_30,quantile_5_<VOL>_30,quantile_95_<VOL>_30,quantile_99_<VOL>_30,Max<CLOSE>_30,Mean<CLOSE>_30,Min<CLOSE>_30,Std<CLOSE>_30,Var<CLOSE>_30,Ptp<CLOSE>_30,Percentile_10_<CLOSE>_30,Percentile_60_<CLOSE>_30,Percentile_90_<CLOSE>_30,quantile_5_<CLOSE>_30,quantile_95_<CLOSE>_30,quantile_99_<CLOSE>_30,MaxRSI_30,MeanRSI_30,MinRSI_30,StdRSI_30,VarRSI_30,PtpRSI_30,Percentile_10_RSI_30,Percentile_60_RSI_30,Percentile_90_RSI_30,quantile_5_RSI_30,quantile_95_RSI_30,quantile_99_RSI_30,MaxMACD_30,MeanMACD_30,MinMACD_30,StdMACD_30,VarMACD_30,PtpMACD_30,Percentile_10_MACD_30,Percentile_60_MACD_30,Percentile_90_MACD_30,quantile_5_MACD_30,quantile_95_MACD_30,quantile_99_MACD_30,Max<VOL>_120,Mean<VOL>_120,Min<VOL>_120,Std<VOL>_120,Var<VOL>_120,Ptp<VOL>_120,Percentile_10_<VOL>_120,Percentile_60_<VOL>_120,Percentile_90_<VOL>_120,quantile_5_<VOL>_120,quantile_95_<VOL>_120,quantile_99_<VOL>_120,Max<CLOSE>_120,Mean<CLOSE>_120,Min<CLOSE>_120,Std<CLOSE>_120,Var<CLOSE>_120,Ptp<CLOSE>_120,Percentile_10_<CLOSE>_120,Percentile_60_<CLOSE>_120,Percentile_90_<CLOSE>_120,quantile_5_<CLOSE>_120,quantile_95_<CLOSE>_120,quantile_99_<CLOSE>_120,MaxRSI_120,MeanRSI_120,MinRSI_120,StdRSI_120,VarRSI_120,PtpRSI_120,Percentile_10_RSI_120,Percentile_60_RSI_120,Percentile_90_RSI_120,quantile_5_RSI_120,quantile_95_RSI_120,quantile_99_RSI_120,MaxMACD_120,MeanMACD_120,MinMACD_120,StdMACD_120,VarMACD_120,PtpMACD_120,Percentile_10_MACD_120,Percentile_60_MACD_120,Percentile_90_MACD_120,quantile_5_MACD_120,quantile_95_MACD_120,quantile_99_MACD_120,Close_Anterior,Gap_Target
87013,87013,129800,129800,129790,129795,821,3958,5,10,2021,3,6,129795.0,39.285714285714285,0,0,129842.0,0,-1,0.0231187145994793,1,0,129747.82636016588,1,0,1.0,0,-1,-52.61698511883151,0,-1,16846742025.0,513728610.0,15665764.0,16846742025.0,5099089.285714285,1543.3673469387754,16846742025.0,16852842390.0,16858944964.0,16846742025.0,3000.693561439421,0.0005344749647321,16846742025.0,16840619122.41773,16834498445.187756,16846742025.0,16846809015.96774,16846876007.201874,16846742025.0,-6829421.583498736,2768.5471229953364,0_0,0_1,0_1,0_0,0_0,0_1,0_1,0_0,0_0,1_1,1_0,1_0,1_0,1_0,0_0,0_-1,0_0,0_0,0_-1,0_-1,-1_0,-1_0,-1_-1,-1_-1,0_0,0_-1,0_-1,0_-1,0_-1,-1_-1,38229.0,9687.6,1988.0,7733.466741020521,59806507.83447056,36241.0,3088.4,8627.199999999999,17139.300000000003,2681.65,21451.849999999984,34050.970000000016,129975.0,129842.0,129675.0,95.15504583739936,9054.482748317574,300.0,129704.5,129912.0,129940.5,129694.5,129958.75,129973.55,52.459016393442624,30.85928042904573,6.122448979591837,11.041113963359564,121.90619755189354,46.33656741385079,16.594202898550716,33.61702127659574,41.8939393939394,14.908288043478263,45.09018759018758,50.595107988550616,-2.6679877600545296,-32.338222482453666,-66.9627120650839,20.58037541418989,423.5518521889919,64.29472430502938,-62.87777515535417,-18.089684052657685,-13.382128194853426,-64.64058018298456,-8.108187435388404,-3.648642405497955,56667.0,22394.70833333333,1988.0,14231.765109230011,202543138.12429672,54679.0,4709.4,25109.6,41012.30000000004,3437.05,49924.7,52366.7,130280.0,130011.125,129675.0,140.2375872385452,19666.58087448857,605.0,129804.0,130060.0,130185.0,129754.5,130265.0,130270.0,79.3103448275862,44.6490907615329,6.122448979591837,17.246304080521003,297.4350044377954,73.18789584799437,20.28789659224443,52.0021645021645,66.53993855606763,16.92307692307692,72.752880921895,77.22320596458529,31.990164761431515,-20.680890522391685,-66.9627120650839,21.89574811461722,479.4237854987636,98.95287682651542,-49.90509592841408,-16.808061029910462,3.750703170016647,-59.2625563742411,20.92026259364138,30.583744094367145,129765.0,1
87548,87548,130385,130425,130320,130345,15332,30038,5,11,2021,4,6,130345.0,89.33333333333333,0,-1,130079.66666666669,1,0,0.2345432174715389,1,0,130123.96503082702,1,0,-1.0,1,0,16.43892703135498,1,0,16989819025.0,3915303110.0,902281444.0,16989819025.0,11644153.333333332,7980.444444444443,16989819025.0,16955234151.666668,16920719680.111113,16989819025.0,30571.535681327743,0.0550105208619016,16989819025.0,16961008221.943148,16932246275.343891,16989819025.0,16955464007.365591,16921178458.819405,16989819025.0,2142731.9439019645,270.2383219422134,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,30038.0,9413.233333333334,1766.0,5772.085081237743,33316966.18504732,28272.0,4115.2,9836.0,15279.2,3391.6000000000004,18131.99999999999,27146.410000000007,130345.0,130079.66666666669,130025.0,57.87819146433471,3349.8850471821875,320.0,130040.0,130070.0,130120.0,130037.25,130131.0,130285.55,89.33333333333333,47.08688338379511,30.232558139534888,10.95516466743956,120.0156328907161,59.10077519379844,38.52380952380952,46.72514619883041,56.07954545454545,37.767857142857146,64.01620370370367,83.83407407407408,16.43892703135498,-16.7124765506606,-24.500931694332397,7.642965673161244,58.41492428112111,40.93985872568737,-22.66654334494233,-17.087310498565788,-11.697891899832754,-23.66504999226745,-7.973083138051891,9.86695279709953,66072.0,20734.358333333334,1766.0,13816.289471839917,190889854.7696745,64306.0,5600.2,20074.2,37761.4,4256.7,48348.95,61565.390000000014,130565.0,130221.04166666669,130025.0,142.8710645950579,20412.14109852521,540.0,130059.5,130237.0,130431.0,130049.75,130475.0,130519.05,89.33333333333333,44.97655692687784,22.22222222222221,11.738113146099252,137.7833002306281,67.11111111111111,31.9777312992126,44.481792717086826,62.4699352451434,29.24932249322493,66.13215488215486,73.75862068965517,39.43914667068748,-20.13178270899213,-62.765998921211576,20.571656256808723,423.1930411482976,102.20514559189904,-41.06331289942027,-19.11562737794011,5.233408987030287,-56.85817446613946,16.99348565974722,37.6355470907905,130100.0,1
88083,88083,129760,129845,129690,129795,12417,26424,5,14,2021,0,6,129795.0,78.57142857142857,0,-1,129528.5,1,0,0.1852495079309957,1,0,129582.3267548122,1,0,1.0,1,0,33.38270869580447,1,0,16846742025.0,3429703080.0,698227776.0,16846742025.0,10198178.57142857,6173.469387755102,16846742025.0,16812151657.5,16777632312.25,16846742025.0,24044.45988190359,0.034317380188676,16846742025.0,16819138101.14085,16791579407.19092,16846742025.0,16814953415.161291,16783224788.179443,16846742025.0,4332908.675171941,1114.4052398689391,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,26424.0,10210.933333333332,2371.0,5992.165752812706,35906050.40918146,24053.0,3470.6,11898.399999999998,17209.6,3261.9,18941.549999999992,24650.94000000001,129795.0,129528.5,129410.0,67.95218900127486,4617.49999006498,385.0,129439.5,129550.0,129570.0,129432.25,129570.0,129729.75,78.57142857142857,59.90823204760496,30.0,11.381275217974483,129.5334255872801,48.57142857142857,45.33695652173913,63.67251461988304,70.9724170172978,39.75000000000001,71.24223602484471,76.5,41.159627873115824,29.04294631108981,11.11564650129003,9.55134802033491,91.22824900555558,30.043981371825797,15.42864107356727,34.79243442748848,39.68137849834456,13.28365335710696,40.21695315888792,40.992908874618585,44952.0,14358.925,2371.0,8554.553548028398,73180386.40608524,42581.0,4332.5,14842.599999999997,27012.700000000008,3475.8,29973.8,39631.860000000015,129795.0,129373.25,129155.0,116.17078485062022,13495.651252809092,640.0,129234.5,129380.0,129550.0,129214.25,129560.0,129570.0,97.77777777777776,58.78584275810015,27.65957446808511,14.76824864111672,218.10116792584583,70.11820330969266,39.6077457795432,62.50000000000001,78.57142857142857,34.71014492753623,83.82059800664452,91.83928571428574,41.159627873115824,20.66315345691158,-14.63361054500274,13.714642031117767,188.09140604170207,55.79323841811856,2.2295354868765576,27.369386709082757,36.09515458168899,-5.796527476975461,38.45401525683337,40.42944920366572,129560.0,1
88618,88618,130380,130385,130170,130230,11733,31976,5,15,2021,1,6,130230.0,43.28358208955223,0,0,130271.83333333331,0,-1,-0.0115167568812579,0,-1,130225.73946027872,1,0,-1.0,0,-1,-14.540282683228725,0,-1,16959852900.0,4164234480.0,1022464576.0,16959852900.0,5636820.895522388,1873.468478503007,16959852900.0,16965300855.0,16970750560.027777,16959852900.0,-1499.8272486462258,0.000132635689062,16959852900.0,16959298049.912096,16958743217.97639,16959852900.0,16962461700.96774,16965070903.226849,16959852900.0,-1893581.0138368767,211.41982050820116,0_0,0_0,0_1,0_0,0_0,0_0,0_1,0_0,0_0,0_1,0_0,0_0,1_0,1_0,0_0,0_-1,0_-1,0_0,0_-1,0_-1,-1_-1,-1_0,-1_-1,-1_-1,-1_0,-1_-1,-1_-1,0_-1,0_-1,-1_-1,31976.0,10596.066666666668,3719.0,7267.997893140877,52823793.37470022,28257.0,4363.3,9679.4,22414.700000000004,4021.8,26617.24999999999,30932.870000000003,130340.0,130271.83333333331,130200.0,44.86537962349443,2012.902288760269,140.0,130209.5,130287.0,130325.5,130202.25,130332.75,130338.55,75.0,49.95890636894782,25.86206896551724,15.419692690351376,237.7669226648757,49.13793103448276,33.820338983050846,50.3921568627451,71.8867924528302,30.991525423728817,74.36320754716981,75.0,36.05101084304624,13.008254886234742,-15.608636149569064,19.721528190004243,388.93867414913205,51.65964699261531,-12.617548321647336,24.272456555138334,34.9415378110527,-14.632992133891822,35.21196055775581,35.847112204819275,123937.0,22507.85,3609.0,16589.74976670373,275219797.3218465,120328.0,6058.1,25026.0,38881.5,4371.15,42121.55,71659.74,130340.0,130147.25,129900.0,113.63891284756065,12913.80251317548,440.0,130009.5,130207.0,130285.5,129978.75,130320.0,130334.05,77.58620689655173,53.38423396649112,25.00000000000001,13.77175045131628,189.66111049333017,52.58620689655172,35.26470588235294,58.470813921622366,71.71580188679246,30.730769230769237,73.34591194968554,75.98599033816424,51.349078894461854,17.18948452295869,-24.00130829551199,18.17841431206923,330.4547469012434,75.35038718997384,-10.715758421221109,26.934676974374447,37.42664638141288,-14.753834862236545,41.52292992502989,48.515641439092,130210.0,1
90223,90223,129350,129450,129330,129415,6303,15991,5,18,2021,4,6,129415.0,85.1063829787234,0,-1,129099.0,1,0,0.1974295447507046,1,0,129239.40384473364,1,0,0.0,1,0,84.22417377520469,1,0,16748242225.0,2069475265.0,255712081.0,16748242225.0,11014042.553191489,7243.09642372114,16748242225.0,16707347085.0,16666551801.0,16748242225.0,25550.34453391244,0.0389784251404704,16748242225.0,16725517448.566206,16702823506.142157,16748242225.0,16713614667.365591,16679058703.378542,16748242225.0,10899871.449118117,7093.711448115878,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,20863.0,13029.7,4054.0,5648.425219352025,31904707.458611973,16809.0,6129.3,15072.2,20315.3,4937.900000000001,20654.45,20807.61,129415.0,129099.0,128965.0,105.04842885047404,11035.17240395311,450.0,128994.0,129119.0,129198.0,128982.25,129260.75,129378.75,85.1063829787234,67.53575274894256,52.30769230769231,9.652231866767096,93.1655800098342,32.798690671031096,54.74911971830986,71.79175475687104,80.60810810810811,52.67548076923077,81.35490753911806,84.08342665173572,84.22417377520469,57.11246524645152,35.193416656708,10.838560733815592,117.47439878060918,49.030757118496695,42.137990446639016,61.66811317738029,66.71721636339207,38.74577601624624,68.87293644978416,80.22989411702643,62193.0,23587.05833333333,4054.0,13235.140768598938,175168951.1646297,58139.0,8083.0,25236.4,40031.00000000001,6271.25,49580.24999999999,60711.5,129415.0,128817.0,128380.0,205.6250973635537,42281.68066577095,1035.0,128589.5,128830.0,129108.5,128495.0,129180.25,129277.65,85.1063829787234,59.25877394024556,14.782608695652186,15.289017663388424,233.7540611114032,70.32377428307122,36.73814165042236,64.16088765603328,77.42063492063492,31.661509900990097,81.10597439544807,84.82139037433154,84.22417377520469,14.31369898998346,-135.07021656888537,48.02444969638356,2306.347768640475,219.2943903440901,-46.555510999738175,30.122846175901923,61.61179613851709,-109.65018820018231,63.99649621193093,69.7845884284076,129290.0,1
91293,91293,129915,129930,129875,129875,3434,12500,5,22,2021,1,6,129875.0,30.508474576271183,0,0,129951.33333333331,0,-1,-0.0615597706898563,0,-1,129923.17922634618,0,-1,-1.0,0,-1,-12.791358424321515,0,-1,16867515625.0,1623437500.0,156250000.0,16867515625.0,3962288.13559322,930.7670209709852,16867515625.0,16877429416.666666,16887349035.11111,16867515625.0,-7995.075218345087,0.0037896053673876,16867515625.0,16873772902.021711,16880032500.281273,16867515625.0,16877112409.946236,16886714654.990055,16867515625.0,-1661277.675358757,163.618850339461,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_-1,0_-1,0_-1,0_-1,0_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,-1_-1,27676.0,9905.266666666666,2526.0,5435.679039097499,29546606.616083916,25150.0,3722.9,10184.6,14734.400000000003,3265.4,18772.4,25256.820000000007,130030.0,129951.33333333331,129875.0,36.69382470004941,1346.4367711179564,155.0,129909.5,129955.0,130000.5,129902.25,130013.25,130027.1,75.60975609756098,50.9034303813459,29.032258064516128,12.03388713725892,144.8144396322857,46.57749803304485,36.49122807017544,52.0855614973262,66.66666666666666,31.77966101694915,71.5853658536585,75.60975609756098,19.74487757662428,3.543559699955707,-12.791358424321515,8.841828578251109,78.17793260717802,32.53623600094579,-4.762323791635572,2.409011765092144,16.347018189073427,-6.758190012073464,18.41316994630324,19.55731505713004,101153.0,17021.4,2526.0,12402.85749021892,153830873.92267957,98627.0,6133.8,16821.399999999994,28969.6,4498.5,34821.35,50746.60000000001,130030.0,129942.41666666669,129840.0,37.64040000071912,1416.7997122141358,190.0,129898.5,129950.0,129990.0,129870.0,130005.0,130019.05,78.26086956521739,49.951774621977776,24.07407407407408,10.948486553371268,119.86935780935148,54.18679549114332,33.33333333333333,52.33108108108108,62.55769230769232,31.25,66.73758865248226,76.95676274944567,19.74487757662428,-2.030841760978971,-28.706850681526703,11.109821266768918,123.42812857955094,48.45172825815098,-21.01500537620304,1.8743322622292904,9.621183745717287,-25.12467021039556,13.60882277294149,18.80891324329714,129900.0,1
92898,92898,130285,130385,130260,130310,7201,13997,5,25,2021,4,6,130310.0,62.62626262626262,0,0,130185.16666666669,1,0,0.0998617299124315,1,0,130203.2484292409,1,0,1.0,1,0,7.761250348208705,1,0,16980696100.0,1823949070.0,195916009.0,16980696100.0,8160828.282828283,3922.0487705336186,16980696100.0,16964429068.333334,16948177620.02778,16980696100.0,13012.98202488896,0.0099723651011034,16980696100.0,16966785302.814384,16952885901.526625,16980696100.0,16965449830.0,16950217249.0,16980696100.0,1011368.5328750764,60.23700696756974,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,21773.0,9655.266666666666,2774.0,4577.929157895975,20957435.374714144,18999.0,4983.400000000001,9433.6,15982.0,3637.650000000001,17730.999999999993,21015.81,130310.0,130185.16666666669,130120.0,39.8593070362163,1588.764357407362,190.0,130147.5,130185.0,130226.0,130125.0,130237.75,130289.7,67.27272727272728,48.05035263207569,27.65957446808511,11.804520365707477,139.34670106440254,39.61315280464217,31.491130820399125,52.76392572944297,62.78683181225554,28.83893280632411,64.91362451108213,66.9331278890601,11.805808567864004,1.5920155061457384,-8.751965464529349,6.187632526705731,38.28679628554675,20.557774032393358,-6.793637211572785,3.6479855317418695,8.469434686971363,-8.695692163977219,10.151955393120437,11.574595254945889,55376.0,18132.925,2553.0,10614.506355888048,112667745.17918774,52823.0,6830.2,18528.0,34775.9,5517.65,37250.3,46538.600000000006,130310.0,130071.29166666669,129800.0,144.93043219096165,21004.83017505893,510.0,129854.5,130155.0,130220.0,129835.0,130230.0,130257.15,93.33333333333331,56.745227948701896,27.65957446808511,14.05893904094062,197.6537669568843,65.67375886524822,36.71507064364207,60.1025641025641,74.12121212121212,34.866807610993654,82.02269861286254,88.28571428571429,63.481203459377866,18.17176104431661,-37.43512418666796,23.70325589830956,561.8443401807469,100.91632764604584,-6.793637211572785,23.11551047360117,51.37544350265962,-14.837528028519593,56.40308178562773,61.84557368548224,130125.0,1
95573,95573,126300,126390,126250,126380,6727,17845,5,2,2021,4,7,126380.0,65.33333333333333,0,0,126154.33333333331,1,0,0.1624727560927352,1,0,126187.2549313586,1,0,1.0,1,0,5.311922959925141,1,0,15971904400.0,2255251100.0,318444025.0,15971904400.0,8256826.666666666,4268.444444444443,15971904400.0,15943384646.666666,15914915818.777777,15971904400.0,20533.30691499988,0.0263973964723694,15971904400.0,15947545278.2251,15923223307.111689,15971904400.0,15944485375.698923,15917113421.733034,15971904400.0,671320.8236753393,28.216525532179872,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,27826.0,12492.266666666666,2481.0,6043.036773320429,36518293.44370298,25345.0,5093.2,12925.2,20761.8,4310.150000000001,21569.9,26141.970000000005,126380.0,126154.33333333331,126070.0,66.39398249155579,4408.160911089016,310.0,126089.0,126150.0,126230.0,126074.5,126246.5,126345.2,69.51219512195122,43.19190685499824,22.78481012658229,14.551601309094137,211.74910065883017,46.727384995368936,25.23683776200694,49.40984940984941,61.26306306306307,24.348902459151677,65.41190476190476,68.34175377468061,14.890678493262383,-16.11680132841672,-40.11998064946965,17.099873109606484,292.4056603646429,55.01065914273204,-38.4932033447898,-8.989068071168731,6.132896527576668,-39.33993821416152,7.216862553922688,12.842325046660411,91388.0,24937.233333333334,2481.0,15173.926747440635,230248052.9366944,88907.0,9561.3,25285.0,39812.7,7118.3,51811.54999999997,72944.43000000001,126380.0,126035.29166666669,125570.0,228.93551238449635,52411.46883075188,810.0,125699.5,126147.0,126285.0,125664.75,126316.0,126376.2,81.08108108108108,53.90631630134835,22.78481012658229,14.214378454900418,202.0485548591372,58.2962709544988,31.82692307692308,60.090909090909086,70.17641129032258,28.393130745658837,73.27159468438538,78.89887187751813,91.95201223046752,22.511722035617154,-43.40555563264934,42.76837235748483,1829.1336741084729,135.35756786311686,-33.52111235073098,29.738290940018484,79.58945362069353,-38.466796618241645,88.39076023606322,91.25172071368172,126080.0,1
97178,97178,125980,126150,125900,126120,17251,54745,5,7,2021,2,7,126120.0,79.62085308056872,0,-1,125495.33333333331,1,0,0.498027809872914,1,0,125544.12182868872,1,0,1.0,1,0,19.892398248033714,1,0,15906254400.0,6904439400.0,2997015025.0,15906254400.0,10041781.990521329,6339.480245277509,15906254400.0,15827471440.0,15749078688.444445,15906254400.0,62811.26738117192,0.2480316994068114,15906254400.0,15833624645.034224,15761326525.73664,15906254400.0,15827181228.387096,15748501145.323622,15906254400.0,2508829.267042012,395.7075080583748,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,54745.0,9716.6,2844.0,9532.706127347548,90872486.1103695,51901.0,3825.1,8154.599999999999,14626.900000000003,3405.25,19717.94999999999,45060.74000000003,126120.0,125495.33333333331,125325.0,131.88247987016078,17392.98849670336,795.0,125359.0,125495.0,125536.0,125344.5,125545.0,125953.25,79.62085308056872,41.59976762844983,21.212121212121204,12.471158119990816,155.52978485381283,58.40873186844752,27.975022301516503,43.82826475849731,52.22570532915362,25.953389830508478,61.008939974457206,74.79006494646306,19.892398248033714,-12.82793270758557,-39.22776821588923,11.040942371452674,121.902408449739,59.12016646392294,-24.88253547390632,-8.218513020066894,-5.042290475429035,-34.14517152512999,-4.270599659057917,12.93280884086171,71167.0,17867.391666666666,2844.0,12486.78893016478,155919897.7864857,68323.0,5486.9,18253.8,34112.100000000006,4450.1,41448.34999999999,55492.630000000005,126120.0,125560.79166666669,125325.0,93.4425537288048,8731.51084736057,795.0,125479.5,125570.0,125675.0,125454.75,125695.0,125709.05,82.3529411764706,48.80875485177605,21.212121212121204,12.918287488935464,166.88215164678655,61.14081996434939,34.184253246753244,50.266666666666666,66.66666666666666,28.405303030303028,72.1311475409836,81.69253731343284,43.8780279323837,0.1744249759591184,-39.22776821588923,20.722307193794627,429.4140154339925,83.10579614827293,-23.22364878871885,3.018220266979171,30.083314579256715,-32.162919463730944,35.14841797565895,42.57170151568236,125360.0,1
99312,99312,128930,128960,128735,128870,14311,33754,5,14,2021,2,7,128870.0,56.321839080459775,0,0,128797.0,1,0,0.0,0,0,128886.3511039686,0,-1,1.0,1,0,48.69306881313969,1,0,16607476900.0,4349877980.0,1139332516.0,16607476900.0,7258195.402298851,3172.149557405206,16607476900.0,16598069390.0,16588667209.0,16607476900.0,0.0,0.0,16607476900.0,16609584066.768433,16611691500.895468,16607476900.0,16604711044.946236,16601945650.525608,16607476900.0,6275075.777949312,2371.014950441157,0_1,0_0,0_0,0_1,0_1,1_0,1_0,1_1,1_1,0_0,0_1,0_1,0_1,0_1,1_1,0_0,0_0,0_-1,0_0,0_0,0_0,0_-1,0_0,0_0,0_-1,0_0,0_0,-1_0,-1_0,0_0,33754.0,12637.9,3003.0,7803.031826112336,60887305.67932201,30751.0,5899.900000000001,11936.2,22153.500000000004,4568.8,28024.099999999984,32875.590000000004,128960.0,128797.0,128635.0,101.20481106943866,10242.413783600776,325.0,128660.0,128817.0,128930.5,128649.0,128943.25,128957.1,89.47368421052632,72.4408536359669,50.0,11.413370073317177,130.26501643049212,39.47368421052632,56.24521072796935,75.76923076923077,88.2579185520362,53.54430379746836,88.58127721335268,89.24329692154916,67.26590923070034,34.545339830069864,2.9844131720165024,21.968866988677195,482.6311167661907,64.28149605868384,7.199464530574915,42.38429139782383,64.07095363416302,5.374893190377042,65.12711054917453,66.74014424983325,59890.0,20820.666666666668,3003.0,12773.993284238626,163174904.42577353,56887.0,6585.5,21707.2,39724.7,5156.3,44202.49999999999,54984.97000000001,128960.0,128716.04166666669,128535.0,102.59223317756192,10525.166308359236,425.0,128605.0,128727.0,128855.5,128569.5,128910.0,128947.15,89.47368421052632,52.73891186742004,16.0,18.55385534188223,344.2455480474917,73.47368421052632,22.57610177192185,56.373748609566185,76.95804195804197,19.98684210526316,84.3288084464555,88.63788098693759,67.26590923070034,0.6437103251702259,-64.48200794264267,29.75902275290273,885.5994352077827,131.747917173343,-45.97565576192282,5.311688778296228,41.062070806385634,-58.17341561623179,54.99461645330084,65.31535978719447,128820.0,1
101447,101447,125680,125805,125565,125770,14203,30992,5,20,2021,1,7,125770.0,88.0,0,-1,125011.0,1,0,0.6683475407211814,1,0,125206.3205128632,1,0,0.0,1,0,107.69947298437182,1,0,15818092900.0,3897863840.0,960504064.0,15818092900.0,11067760.0,7744.0,15818092900.0,15722633470.0,15627750121.0,15818092900.0,84058.07019650299,0.4466884351880512,15818092900.0,15747198930.902803,15676622696.369827,15818092900.0,15728632563.76344,15639678176.74656,15818092900.0,13545362.717244444,11599.176481111435,0_1,0_1,0_1,0_1,0_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,1_1,-1_0,-1_0,-1_0,-1_0,-1_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,0_0,31171.0,13193.966666666667,4257.0,7676.100049137965,58922511.96437586,26914.0,6522.6,10601.0,22822.10000000001,5681.6,28470.199999999983,31119.09,125770.0,125011.0,124880.0,162.27584006090632,26333.44826747285,890.0,124908.5,124980.0,125101.0,124886.75,125132.0,125590.2,88.0,57.8196623991034,35.82089552238807,13.785254541848358,190.0332427835508,52.17910447761193,41.8801410105758,61.17647058823529,76.8902802623733,38.50640113798008,80.53014553014552,86.38540540540541,107.69947298437182,52.04901284018464,16.723163670496433,24.937126268981693,621.8602665551368,90.9763093138754,20.075308432984457,57.7393787380599,85.1991836332556,17.458822468521248,88.71398282698209,102.54072989665774,62435.0,27224.425,4257.0,13977.426718642,195368457.67500725,58178.0,8979.1,31165.6,46484.4,6661.1,52015.3,58771.14000000001,125770.0,124555.91666666669,124020.0,385.7814198661719,148827.30391395956,1750.0,124104.5,124776.0,124980.0,124069.75,125075.5,125142.4,88.0,61.70805623151775,30.0,13.26079556850143,175.8486991095872,58.0,42.60289855072464,66.29907279542316,77.91288923925896,38.51674992653541,81.0637703819522,87.18813131313132,133.86149857776763,55.87857875089843,-8.822372102920781,40.359953990243866,1628.9258860946015,142.6838706806884,7.458277090975026,58.05395607484097,116.85808252827556,-0.5338980305692524,122.01657446489044,132.33845932072276,125060.0,1
